Bedrooms,Type,Price,Bathrooms,Garage,Lot_Area,SqFt,Year_Built,Suburb
2.0,House,900000.0,1.0,0.0,210.0,132.0,1900.0,Footscray
2.0,Unit,281000.0,1.0,1.0,0.0,65.0,1980.0,Footscray
4.0,House,1300000.0,2.0,3.0,0.0,190.0,1950.0,Footscray
3.0,Townhouse,714000.0,2.0,2.0,164.0,3.0,2008.0,Footscray
3.0,House,775000.0,2.0,1.0,197.0,132.0,1970.0,Footscray
2.0,House,950000.0,1.0,2.0,657.0,92.0,1940.0,Footscray
3.0,Unit,674000.0,2.0,1.0,8680.0,132.0,1970.0,Footscray
3.0,House,760000.0,1.0,1.0,265.0,115.0,1910.0,Footscray
2.0,Unit,420000.0,1.0,1.0,0.0,75.0,2010.0,Footscray
2.0,Townhouse,560000.0,1.0,1.0,111.0,132.0,1970.0,Footscray
2.0,House,575000.0,1.0,1.0,162.0,132.0,2000.0,Footscray
4.0,House,1100000.0,1.0,2.0,633.0,132.0,1970.0,Footscray
3.0,House,932000.0,1.0,1.0,451.0,130.0,1910.0,Footscray
3.0,House,780000.0,1.0,2.0,323.0,129.0,1900.0,Footscray
2.0,Unit,295000.0,1.0,1.0,0.0,69.0,1960.0,Footscray
2.0,Unit,433000.0,1.0,1.0,0.0,66.0,2012.0,Footscray
2.0,Townhouse,410000.0,2.0,1.0,65.0,80.0,2014.0,Footscray
2.0,House,1170000.0,1.0,1.0,184.0,103.0,1900.0,Footscray
1.0,Unit,375000.0,1.0,1.0,0.0,50.0,1920.0,Footscray
2.0,Unit,615000.0,1.0,3.0,207.0,132.0,1960.0,Footscray
3.0,House,747000.0,1.0,1.0,246.0,120.0,1940.0,Footscray
1.0,Unit,275000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
3.0,House,1045000.0,2.0,2.0,384.0,132.0,1970.0,Footscray
3.0,House,775000.0,1.0,1.0,242.0,99.0,1920.0,Footscray
2.0,Unit,571000.0,2.0,1.0,0.0,78.0,2013.0,Footscray
2.0,Unit,310000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
1.0,Unit,305000.0,1.0,1.0,59.0,70.0,1965.0,Footscray
3.0,House,860500.0,2.0,2.0,322.0,228.0,1980.0,Footscray
3.0,Townhouse,820000.0,2.0,1.0,122.0,132.0,1970.0,Footscray
1.0,Unit,210000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
3.0,House,875000.0,1.0,0.0,262.0,92.0,1970.0,Footscray
2.0,Unit,370000.0,1.0,1.0,0.0,75.0,2007.0,Footscray
2.0,House,711000.0,1.0,2.0,253.0,90.0,1910.0,Footscray
3.0,Unit,665000.0,2.0,1.0,0.0,132.0,1970.0,Footscray
2.0,House,690500.0,1.0,1.0,212.0,98.0,1900.0,Footscray
2.0,House,747000.0,1.0,1.0,320.0,94.0,1900.0,Footscray
2.0,House,858000.0,1.0,1.0,313.0,93.0,1915.0,Footscray
4.0,Townhouse,699000.0,2.0,2.0,0.0,126.0,2015.0,Footscray
2.0,House,835000.0,1.0,1.0,222.0,109.0,1920.0,Footscray
2.0,House,661000.0,1.0,1.0,132.0,83.0,1970.0,Footscray
2.0,House,757500.0,1.0,0.0,258.0,108.0,1900.0,Footscray
1.0,Unit,282000.0,1.0,1.0,1783.0,42.0,1975.0,Footscray
3.0,Townhouse,699000.0,1.0,1.0,125.0,113.0,2000.0,Footscray
3.0,House,850000.0,1.0,0.0,190.0,99.0,1930.0,Footscray
2.0,Unit,315000.0,1.0,1.0,882.0,74.0,1970.0,Footscray
3.0,House,740000.0,1.0,1.0,211.0,94.0,1910.0,Footscray
2.0,Unit,360000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
3.0,House,980000.0,2.0,2.0,196.0,154.0,2006.0,Footscray
3.0,Unit,561000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
2.0,Unit,316000.0,1.0,1.0,0.0,55.0,1960.0,Footscray
2.0,House,800000.0,1.0,2.0,260.0,132.0,1940.0,Footscray
2.0,House,760000.0,1.0,0.0,130.0,70.0,1920.0,Footscray
3.0,Townhouse,735000.0,2.0,2.0,112.0,168.0,2010.0,Footscray
2.0,House,823000.0,1.0,0.0,238.0,132.0,1970.0,Footscray
2.0,Unit,296000.0,1.0,1.0,0.0,132.0,1970.0,Footscray
3.0,House,886500.0,1.0,0.0,268.0,132.0,1970.0,Footscray
3.0,House,767500.0,2.0,0.0,458.0,98.0,1930.0,Footscray
2.0,Unit,395000.0,2.0,1.0,0.0,79.0,2009.0,Footscray
4.0,House,815000.0,2.0,1.0,369.0,151.0,1910.0,Footscray
3.0,Townhouse,757000.0,2.0,2.0,102.0,102.0,2011.0,Footscray
4.0,House,1450000.0,1.0,1.0,799.0,160.0,1910.0,Footscray
2.0,House,745000.0,1.0,1.0,355.0,74.0,1890.0,Footscray
2.0,House,716000.0,1.0,2.0,274.0,275.0,2000.0,Footscray
3.0,House,1735000.0,2.0,3.0,680.0,170.0,1935.0,Glen Iris
2.0,House,1699000.0,1.0,2.0,653.0,132.0,1970.0,Glen Iris
4.0,House,3400000.0,3.0,2.0,856.0,265.0,1920.0,Glen Iris
5.0,House,3730000.0,3.0,2.0,919.0,353.0,1925.0,Glen Iris
4.0,House,1800000.0,2.0,2.0,868.0,217.0,1930.0,Glen Iris
4.0,House,1998000.0,2.0,1.0,739.0,183.0,2002.0,Glen Iris
2.0,Unit,671000.0,1.0,1.0,0.0,85.0,1960.0,Glen Iris
4.0,House,3110000.0,2.0,4.0,1318.0,132.0,1970.0,Glen Iris
3.0,House,1780000.0,1.0,2.0,627.0,132.0,1970.0,Glen Iris
3.0,House,1425000.0,2.0,2.0,217.0,163.0,2006.0,Glen Iris
3.0,House,1530000.0,1.0,1.0,753.0,118.0,1940.0,Glen Iris
4.0,House,1900000.0,4.0,2.0,708.0,323.0,1985.0,Glen Iris
2.0,House,1500000.0,1.0,2.0,660.0,132.0,1970.0,Glen Iris
3.0,House,1360000.0,2.0,1.0,704.0,134.0,1940.0,Glen Iris
5.0,House,2175000.0,3.0,4.0,619.0,327.0,2003.0,Glen Iris
4.0,House,2325000.0,3.0,2.0,638.0,314.0,1930.0,Glen Iris
4.0,House,2538000.0,2.0,3.0,630.0,314.0,2000.0,Glen Iris
4.0,House,2300000.0,3.0,4.0,1258.0,254.0,1941.0,Glen Iris
2.0,Unit,550000.0,1.0,1.0,0.0,63.0,1968.0,Glen Iris
3.0,House,1600000.0,2.0,1.0,704.0,134.0,1940.0,Glen Iris
3.0,House,2100000.0,2.0,2.0,904.0,132.0,1970.0,Glen Iris
3.0,House,2115000.0,2.0,2.0,745.0,157.0,1920.0,Glen Iris
3.0,House,1700000.0,2.0,2.0,625.0,188.0,1951.0,Glen Iris
4.0,House,3500000.0,2.0,2.0,859.0,132.0,1970.0,Glen Iris
3.0,House,1750000.0,2.0,2.0,652.0,132.0,1970.0,Glen Iris
3.0,House,967500.0,2.0,1.0,233.0,132.0,1970.0,Glen Iris
4.0,House,2077000.0,2.0,3.0,553.0,143.0,1910.0,Glen Iris
4.0,House,2850000.0,3.0,2.0,1184.0,305.0,1935.0,Glen Iris
2.0,Unit,411000.0,1.0,1.0,0.0,65.0,1970.0,Glen Iris
3.0,House,1222000.0,1.0,1.0,215.0,132.0,1970.0,Glen Iris
4.0,House,1550000.0,2.0,2.0,662.0,132.0,1970.0,Glen Iris
3.0,House,1660000.0,1.0,2.0,297.0,132.0,1930.0,Glen Iris
6.0,House,2250000.0,3.0,2.0,650.0,132.0,1940.0,Glen Iris
3.0,Unit,1162000.0,2.0,2.0,281.0,132.0,1970.0,Glen Iris
4.0,House,2020000.0,2.0,2.0,630.0,351.0,2009.0,Glen Iris
2.0,House,845000.0,0.0,0.0,207.0,132.0,1970.0,Glen Iris
3.0,House,1510000.0,2.0,2.0,370.0,132.0,1970.0,Glen Iris
4.0,House,2010000.0,2.0,2.0,659.0,212.0,1930.0,Glen Iris
4.0,House,2975000.0,3.0,4.0,0.0,30.0,1930.0,Glen Iris
2.0,Unit,585000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
3.0,House,1275000.0,2.0,2.0,669.0,132.0,1970.0,Glen Iris
1.0,Unit,452000.0,1.0,1.0,63.0,52.0,1980.0,Glen Iris
3.0,Townhouse,1625000.0,2.0,2.0,365.0,132.0,1970.0,Glen Iris
4.0,House,1800000.0,3.0,2.0,743.0,132.0,1970.0,Glen Iris
3.0,House,1820000.0,1.0,3.0,650.0,136.0,1930.0,Glen Iris
1.0,Unit,291000.0,1.0,1.0,1097.0,38.0,1982.0,Glen Iris
2.0,Unit,710000.0,1.0,2.0,123.0,132.0,1970.0,Glen Iris
4.0,House,2376000.0,2.0,2.0,652.0,230.0,1925.0,Glen Iris
2.0,House,1020000.0,1.0,0.0,251.0,132.0,1910.0,Glen Iris
3.0,House,1456000.0,1.0,2.0,504.0,142.0,1920.0,Glen Iris
3.0,House,1875000.0,2.0,3.0,607.0,132.0,1970.0,Glen Iris
3.0,House,1430000.0,3.0,2.0,385.0,255.0,1970.0,Glen Iris
6.0,House,2300000.0,2.0,2.0,0.0,132.0,1970.0,Glen Iris
1.0,Townhouse,345000.0,1.0,1.0,745.0,44.0,1970.0,Glen Iris
5.0,House,2000000.0,3.0,1.0,696.0,248.0,1920.0,Glen Iris
4.0,House,1550000.0,0.0,0.0,769.0,132.0,1970.0,Glen Iris
3.0,House,1625000.0,2.0,4.0,1005.0,132.0,1980.0,Glen Iris
2.0,Unit,480000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
2.0,Townhouse,585000.0,1.0,1.0,84.0,84.0,1960.0,Glen Iris
5.0,House,1960000.0,3.0,2.0,650.0,132.0,1940.0,Glen Iris
4.0,House,1700000.0,3.0,1.0,650.0,266.0,1946.0,Glen Iris
2.0,Unit,680000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
3.0,Townhouse,1220000.0,2.0,2.0,278.0,132.0,1999.0,Glen Iris
3.0,House,1375000.0,2.0,2.0,328.0,176.0,1990.0,Glen Iris
2.0,House,920000.0,1.0,2.0,334.0,115.0,1930.0,Glen Iris
2.0,Unit,382000.0,1.0,1.0,1069.0,33.0,1960.0,Glen Iris
2.0,Unit,545000.0,0.0,0.0,0.0,132.0,1970.0,Glen Iris
4.0,Townhouse,1350000.0,2.0,2.0,342.0,132.0,1970.0,Glen Iris
2.0,House,1280000.0,1.0,1.0,412.0,123.0,1950.0,Glen Iris
3.0,House,1825000.0,1.0,2.0,652.0,132.0,1970.0,Glen Iris
5.0,House,2825000.0,4.0,4.0,802.0,206.0,2013.0,Glen Iris
3.0,House,2825000.0,2.0,4.0,885.0,217.0,1910.0,Glen Iris
4.0,House,1825000.0,3.0,2.0,366.0,26.0,1999.0,Glen Iris
1.0,Unit,328000.0,1.0,0.0,0.0,132.0,1970.0,Glen Iris
4.0,House,2016000.0,2.0,3.0,733.0,132.0,1970.0,Glen Iris
5.0,House,3085000.0,3.0,3.0,778.0,326.0,2000.0,Glen Iris
3.0,House,1710000.0,1.0,3.0,557.0,132.0,1970.0,Glen Iris
3.0,House,1770000.0,1.0,3.0,603.0,132.0,1970.0,Glen Iris
3.0,House,1765000.0,1.0,2.0,650.0,132.0,1970.0,Glen Iris
2.0,Unit,511000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
3.0,House,2000000.0,1.0,2.0,821.0,132.0,1970.0,Glen Iris
2.0,House,1600000.0,2.0,2.0,718.0,184.0,1950.0,Glen Iris
3.0,House,1880000.0,2.0,2.0,668.0,132.0,1920.0,Glen Iris
5.0,House,2352500.0,3.0,2.0,642.0,336.0,1930.0,Glen Iris
5.0,House,3860000.0,4.0,2.0,830.0,520.0,2009.0,Glen Iris
4.0,House,2625000.0,3.0,2.0,840.0,326.0,1930.0,Glen Iris
2.0,Unit,856500.0,1.0,1.0,0.0,132.0,1960.0,Glen Iris
5.0,House,1650000.0,2.0,2.0,400.0,132.0,1970.0,Glen Iris
2.0,Townhouse,600000.0,1.0,1.0,0.0,1143.0,1970.0,Glen Iris
2.0,Unit,690000.0,1.0,2.0,166.0,132.0,1970.0,Glen Iris
3.0,Townhouse,1200000.0,2.0,2.0,541.0,132.0,1970.0,Glen Iris
4.0,House,3010000.0,3.0,2.0,677.0,132.0,1910.0,Glen Iris
2.0,Unit,785000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
4.0,House,1950000.0,2.0,2.0,775.0,155.0,1960.0,Glen Iris
3.0,House,2200000.0,1.0,2.0,700.0,142.0,1930.0,Glen Iris
3.0,House,1751000.0,1.0,3.0,609.0,140.0,1930.0,Glen Iris
4.0,House,1857000.0,2.0,3.0,548.0,205.0,1930.0,Glen Iris
1.0,Unit,375000.0,1.0,1.0,602.0,132.0,1970.0,Glen Iris
2.0,Unit,720000.0,1.0,2.0,0.0,74.0,1940.0,Glen Iris
3.0,House,1500000.0,1.0,3.0,401.0,107.0,1935.0,Glen Iris
4.0,House,2725000.0,3.0,2.0,603.0,246.0,2007.0,Glen Iris
2.0,House,1723000.0,1.0,1.0,553.0,132.0,1970.0,Glen Iris
2.0,Unit,529500.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
3.0,House,2800000.0,1.0,2.0,762.0,153.0,1930.0,Glen Iris
3.0,House,1665000.0,1.0,2.0,685.0,143.0,1941.0,Glen Iris
2.0,Unit,600000.0,1.0,1.0,0.0,80.0,1960.0,Glen Iris
3.0,House,1420000.0,1.0,2.0,615.0,607.0,1940.0,Glen Iris
3.0,House,1550000.0,2.0,2.0,307.0,132.0,1970.0,Glen Iris
1.0,Unit,420000.0,1.0,1.0,805.0,132.0,2011.0,Glen Iris
4.0,House,1920000.0,2.0,2.0,706.0,132.0,1970.0,Glen Iris
5.0,House,2100000.0,3.0,2.0,696.0,132.0,1989.0,Glen Iris
5.0,House,2410000.0,2.0,2.0,654.0,354.0,2015.0,Glen Iris
4.0,House,2100000.0,2.0,2.0,645.0,216.0,1930.0,Glen Iris
4.0,House,2950000.0,2.0,2.0,1485.0,295.0,1966.0,Glen Iris
2.0,Unit,390000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
5.0,House,3365000.0,2.0,2.0,1339.0,270.0,1925.0,Glen Iris
4.0,House,1390000.0,2.0,3.0,397.0,132.0,1970.0,Glen Iris
4.0,House,1802000.0,3.0,2.0,394.0,132.0,1980.0,Glen Iris
3.0,House,1310000.0,1.0,2.0,464.0,132.0,1970.0,Glen Iris
3.0,House,1931000.0,2.0,2.0,648.0,193.0,1975.0,Glen Iris
4.0,House,2000000.0,2.0,4.0,401.0,132.0,1970.0,Glen Iris
2.0,House,1250000.0,1.0,2.0,438.0,107.0,1910.0,Glen Iris
5.0,House,2400000.0,3.0,2.0,709.0,672.0,1930.0,Glen Iris
2.0,Unit,460000.0,1.0,1.0,0.0,132.0,1970.0,Glen Iris
3.0,House,610000.0,1.0,2.0,696.0,118.0,1960.0,Glenroy
3.0,House,610000.0,1.0,3.0,640.0,144.0,1960.0,Glenroy
3.0,Townhouse,555000.0,2.0,2.0,244.0,3.0,1970.0,Glenroy
3.0,House,500000.0,1.0,1.0,336.0,132.0,1970.0,Glenroy
3.0,House,806500.0,1.0,2.0,766.0,127.0,1965.0,Glenroy
5.0,House,1150000.0,3.0,2.0,700.0,132.0,1970.0,Glenroy
5.0,House,850000.0,3.0,1.0,487.0,132.0,1970.0,Glenroy
4.0,House,550000.0,2.0,1.0,683.0,138.0,2017.0,Glenroy
3.0,House,822000.0,1.0,4.0,700.0,105.0,1950.0,Glenroy
3.0,House,980000.0,2.0,3.0,1029.0,136.0,1950.0,Glenroy
3.0,House,670000.0,1.0,1.0,652.0,132.0,1970.0,Glenroy
2.0,Unit,430000.0,1.0,1.0,164.0,100.0,2010.0,Glenroy
2.0,House,852500.0,1.0,2.0,832.0,132.0,1970.0,Glenroy
4.0,House,1025000.0,2.0,4.0,1011.0,132.0,1970.0,Glenroy
2.0,House,540000.0,1.0,1.0,164.0,114.0,2010.0,Glenroy
2.0,House,530000.0,1.0,2.0,643.0,132.0,1970.0,Glenroy
3.0,House,721000.0,1.0,2.0,674.0,132.0,1976.0,Glenroy
3.0,House,737000.0,1.0,4.0,640.0,97.0,1950.0,Glenroy
3.0,House,575500.0,1.0,1.0,701.0,132.0,1970.0,Glenroy
3.0,House,600000.0,1.0,2.0,702.0,132.0,1970.0,Glenroy
3.0,House,460000.0,2.0,2.0,224.0,3.0,1950.0,Glenroy
3.0,Townhouse,370000.0,2.0,1.0,259.0,132.0,2003.0,Glenroy
3.0,House,691000.0,1.0,2.0,753.0,132.0,1970.0,Glenroy
3.0,House,500000.0,1.0,1.0,589.0,132.0,1970.0,Glenroy
3.0,Townhouse,545000.0,2.0,1.0,136.0,130.0,2014.0,Glenroy
3.0,House,670000.0,1.0,4.0,734.0,140.0,1960.0,Glenroy
3.0,House,572000.0,1.0,2.0,627.0,132.0,1970.0,Glenroy
4.0,House,702000.0,1.0,4.0,606.0,124.0,1956.0,Glenroy
2.0,House,730000.0,1.0,1.0,705.0,115.0,1950.0,Glenroy
3.0,House,711500.0,1.0,3.0,667.0,81.0,1950.0,Glenroy
3.0,House,820000.0,2.0,4.0,805.0,132.0,1970.0,Glenroy
5.0,House,810000.0,4.0,4.0,695.0,176.0,1950.0,Glenroy
2.0,Unit,250000.0,1.0,1.0,0.0,61.0,1970.0,Glenroy
3.0,Townhouse,460000.0,1.0,1.0,325.0,106.0,1970.0,Glenroy
3.0,House,793000.0,1.0,2.0,780.0,120.0,1960.0,Glenroy
2.0,Unit,340000.0,1.0,1.0,0.0,74.0,1970.0,Glenroy
3.0,House,596000.0,1.0,3.0,624.0,132.0,1970.0,Glenroy
3.0,House,447500.0,1.0,1.0,320.0,130.0,2000.0,Glenroy
3.0,House,588000.0,1.0,1.0,616.0,125.0,1960.0,Glenroy
3.0,House,420000.0,1.0,2.0,0.0,96.0,1960.0,Glenroy
2.0,Unit,410000.0,1.0,2.0,200.0,81.0,2000.0,Glenroy
3.0,House,688000.0,1.0,4.0,700.0,132.0,1970.0,Glenroy
3.0,House,612500.0,2.0,3.0,635.0,132.0,1970.0,Glenroy
3.0,House,525000.0,1.0,1.0,665.0,85.0,1950.0,Glenroy
3.0,House,703000.0,1.0,4.0,704.0,102.0,1960.0,Glenroy
4.0,Townhouse,608000.0,2.0,1.0,252.0,150.0,2014.0,Glenroy
5.0,House,705000.0,3.0,2.0,612.0,132.0,1970.0,Glenroy
2.0,Unit,320500.0,1.0,1.0,3056.0,132.0,1970.0,Glenroy
3.0,House,577000.0,1.0,2.0,706.0,132.0,1970.0,Glenroy
2.0,Unit,230000.0,1.0,1.0,1996.0,132.0,1970.0,Glenroy
4.0,Townhouse,607000.0,3.0,2.0,0.0,131.0,2014.0,Glenroy
3.0,House,765500.0,2.0,2.0,780.0,180.0,1970.0,Glenroy
3.0,Unit,470000.0,1.0,2.0,187.0,99.0,2014.0,Glenroy
3.0,Unit,482500.0,1.0,1.0,265.0,132.0,1995.0,Glenroy
3.0,House,580000.0,1.0,2.0,650.0,142.0,1960.0,Glenroy
2.0,Townhouse,434500.0,1.0,1.0,125.0,132.0,1975.0,Glenroy
2.0,Unit,620250.0,1.0,2.0,253.0,91.0,2012.0,Glenroy
3.0,House,710000.0,1.0,1.0,796.0,104.0,1960.0,Glenroy
4.0,House,630000.0,1.0,2.0,630.0,130.0,1960.0,Glenroy
2.0,Townhouse,420000.0,1.0,1.0,307.0,132.0,1970.0,Glenroy
3.0,House,600000.0,1.0,4.0,541.0,139.0,1968.0,Glenroy
3.0,Townhouse,550000.0,2.0,2.0,212.0,129.0,2010.0,Glenroy
3.0,Unit,460000.0,2.0,1.0,190.0,132.0,1970.0,Glenroy
4.0,House,600000.0,1.0,2.0,586.0,159.0,1968.0,Glenroy
4.0,House,1217500.0,3.0,2.0,693.0,192.0,2014.0,Glenroy
3.0,House,600000.0,1.0,2.0,599.0,150.0,1960.0,Glenroy
3.0,House,570000.0,2.0,2.0,585.0,146.0,1975.0,Glenroy
4.0,House,655000.0,1.0,2.0,695.0,132.0,1970.0,Glenroy
3.0,House,500000.0,1.0,4.0,677.0,132.0,1970.0,Glenroy
3.0,House,762700.0,1.0,4.0,597.0,100.0,1960.0,Glenroy
2.0,Unit,465000.0,1.0,1.0,176.0,89.0,2012.0,Glenroy
2.0,House,741250.0,1.0,1.0,668.0,88.0,1955.0,Glenroy
2.0,Townhouse,488500.0,2.0,1.0,190.0,2.0,1970.0,Glenroy
4.0,House,787500.0,2.0,2.0,650.0,132.0,1970.0,Glenroy
2.0,Unit,442000.0,1.0,1.0,245.0,132.0,1970.0,Glenroy
4.0,House,1000000.0,2.0,8.0,977.0,304.0,1935.0,Glenroy
2.0,House,726335.0,1.0,2.0,590.0,132.0,1970.0,Glenroy
4.0,House,630000.0,2.0,2.0,602.0,180.0,1950.0,Glenroy
3.0,House,670000.0,1.0,3.0,705.0,135.0,1950.0,Glenroy
2.0,House,417000.0,1.0,1.0,172.0,77.0,2013.0,Glenroy
3.0,Townhouse,600000.0,1.0,2.0,258.0,143.0,2001.0,Glenroy
3.0,Townhouse,440000.0,2.0,1.0,215.0,121.0,2010.0,Glenroy
3.0,House,501000.0,1.0,1.0,348.0,132.0,1970.0,Glenroy
3.0,House,660000.0,1.0,2.0,657.0,116.0,1950.0,Glenroy
3.0,House,722000.0,1.0,3.0,781.0,132.0,1970.0,Glenroy
2.0,House,270000.0,1.0,1.0,155.0,155.0,2000.0,Glenroy
4.0,House,825000.0,2.0,4.0,768.0,194.0,1970.0,Glenroy
4.0,House,638000.0,2.0,1.0,624.0,258.0,2005.0,Glenroy
3.0,House,631000.0,2.0,2.0,608.0,138.0,2001.0,Gowanbrae
3.0,Townhouse,532000.0,2.0,1.0,149.0,19.0,2005.0,Gowanbrae
3.0,House,500000.0,2.0,1.0,140.0,132.0,1970.0,Gowanbrae
3.0,House,504000.0,2.0,1.0,215.0,139.0,2004.0,Gowanbrae
3.0,Townhouse,468000.0,2.0,2.0,178.0,138.0,2000.0,Gowanbrae
4.0,House,802500.0,2.0,2.0,0.0,264.0,2005.0,Gowanbrae
4.0,House,709000.0,2.0,2.0,453.0,213.0,2007.0,Gowanbrae
3.0,House,700000.0,2.0,2.0,691.0,132.0,1970.0,Gowanbrae
3.0,House,485000.0,2.0,1.0,175.0,134.0,2004.0,Gowanbrae
3.0,House,540000.0,2.0,1.0,367.0,141.0,2008.0,Gowanbrae
3.0,House,390000.0,2.0,1.0,158.0,136.0,2005.0,Gowanbrae
4.0,House,800000.0,2.0,2.0,719.0,251.0,2000.0,Gowanbrae
3.0,House,525000.0,2.0,1.0,223.0,132.0,1970.0,Gowanbrae
4.0,House,740000.0,2.0,2.0,453.0,213.0,2007.0,Gowanbrae
3.0,House,605000.0,1.0,2.0,597.0,116.0,1960.0,Hadfield
3.0,House,685500.0,1.0,2.0,724.0,103.0,1970.0,Hadfield
2.0,House,610000.0,1.0,1.0,394.0,98.0,1950.0,Hadfield
3.0,House,630000.0,1.0,1.0,604.0,112.0,1970.0,Hadfield
4.0,House,870000.0,3.0,5.0,591.0,268.0,2010.0,Hadfield
3.0,House,810000.0,2.0,2.0,592.0,129.0,1950.0,Hadfield
3.0,House,840000.0,1.0,2.0,608.0,132.0,1970.0,Hadfield
5.0,House,585000.0,2.0,1.0,590.0,132.0,1970.0,Hadfield
4.0,House,772500.0,2.0,2.0,595.0,132.0,1983.0,Hadfield
3.0,Unit,465000.0,1.0,1.0,225.0,132.0,2005.0,Hadfield
3.0,House,719000.0,1.0,4.0,692.0,132.0,1980.0,Hadfield
2.0,Unit,487000.0,1.0,2.0,198.0,96.0,2010.0,Hadfield
4.0,House,700000.0,2.0,2.0,700.0,168.0,1950.0,Hadfield
4.0,House,600500.0,2.0,1.0,462.0,161.0,1970.0,Hadfield
3.0,House,730000.0,1.0,2.0,570.0,134.0,1970.0,Hadfield
3.0,House,800000.0,2.0,2.0,565.0,116.0,1960.0,Hadfield
4.0,House,918000.0,2.0,2.0,763.0,132.0,1970.0,Hadfield
3.0,Townhouse,750000.0,2.0,2.0,301.0,251.0,2011.0,Hadfield
3.0,House,740000.0,1.0,1.0,568.0,115.0,1960.0,Hadfield
3.0,House,721000.0,1.0,3.0,539.0,132.0,1960.0,Hadfield
3.0,House,646000.0,1.0,2.0,574.0,106.0,1970.0,Hadfield
3.0,House,545000.0,2.0,3.0,230.0,113.0,2000.0,Hadfield
3.0,House,770000.0,1.0,2.0,700.0,132.0,1970.0,Hadfield
4.0,House,777000.0,1.0,2.0,700.0,176.0,1960.0,Hadfield
2.0,House,722000.0,3.0,1.0,580.0,103.0,1950.0,Hadfield
2.0,House,545000.0,1.0,3.0,591.0,102.0,1960.0,Hadfield
3.0,Townhouse,510000.0,2.0,2.0,234.0,115.0,2012.0,Hadfield
2.0,House,542500.0,1.0,1.0,359.0,132.0,1960.0,Hadfield
3.0,House,631500.0,1.0,3.0,593.0,95.0,1965.0,Hadfield
4.0,House,750074.0,2.0,1.0,302.0,132.0,1970.0,Hadfield
3.0,House,591000.0,1.0,1.0,557.0,132.0,1970.0,Hadfield
3.0,House,550000.0,1.0,3.0,610.0,142.0,1960.0,Hadfield
2.0,House,330000.0,1.0,1.0,249.0,2.0,1970.0,Hadfield
5.0,House,800000.0,2.0,1.0,808.0,132.0,1970.0,Hadfield
3.0,House,725000.0,2.0,4.0,560.0,132.0,1970.0,Hadfield
4.0,House,815000.0,2.0,2.0,672.0,132.0,1950.0,Hadfield
2.0,House,715888.0,1.0,1.0,613.0,92.0,1960.0,Hadfield
4.0,House,650000.0,1.0,4.0,588.0,132.0,1970.0,Hadfield
2.0,Townhouse,468000.0,1.0,1.0,137.0,110.0,2012.0,Hadfield
3.0,House,1102000.0,1.0,2.0,1020.0,132.0,1970.0,Hadfield
2.0,House,515000.0,1.0,2.0,345.0,79.0,1990.0,Hadfield
3.0,House,716000.0,1.0,2.0,594.0,132.0,1970.0,Hadfield
2.0,House,640000.0,1.0,1.0,612.0,132.0,1970.0,Hadfield
2.0,House,460000.0,1.0,4.0,360.0,132.0,1970.0,Hadfield
2.0,Unit,895000.0,1.0,1.0,228.0,87.0,1975.0,Hampton
2.0,Unit,587000.0,1.0,1.0,0.0,74.0,1975.0,Hampton
4.0,House,2800000.0,3.0,2.0,701.0,320.0,2015.0,Hampton
2.0,Unit,720000.0,1.0,1.0,832.0,132.0,1970.0,Hampton
4.0,House,3250000.0,3.0,2.0,928.0,300.0,1904.0,Hampton
4.0,House,2140000.0,2.0,3.0,688.0,187.0,1925.0,Hampton
4.0,House,1600000.0,2.0,2.0,607.0,242.0,2011.0,Hampton
3.0,Townhouse,2200000.0,2.0,3.0,1402.0,132.0,1970.0,Hampton
3.0,House,1003500.0,1.0,2.0,289.0,109.0,1998.0,Hampton
2.0,Unit,802000.0,1.0,1.0,0.0,85.0,1965.0,Hampton
4.0,Townhouse,1500000.0,1.0,1.0,692.0,132.0,1970.0,Hampton
4.0,House,1686500.0,2.0,2.0,664.0,132.0,1970.0,Hampton
5.0,House,1400000.0,2.0,2.0,434.0,168.0,1970.0,Hampton
3.0,House,1560000.0,1.0,3.0,593.0,125.0,1955.0,Hampton
2.0,Unit,680000.0,1.0,2.0,0.0,78.0,1970.0,Hampton
3.0,House,1715000.0,1.0,2.0,765.0,132.0,1970.0,Hampton
2.0,Unit,760000.0,1.0,1.0,90.0,86.0,1985.0,Hampton
2.0,Unit,616000.0,1.0,1.0,0.0,104.0,2005.0,Hampton
4.0,House,1680000.0,1.0,1.0,723.0,90.0,1955.0,Hampton
5.0,House,2520000.0,4.0,2.0,661.0,132.0,1960.0,Hampton
2.0,Townhouse,890000.0,2.0,2.0,181.0,132.0,1970.0,Hampton
