Bedrooms,Type,Price,Bathrooms,Garage,Lot_Area,SqFt,Year_Built,Suburb
3.0,House,1050000.0,1.0,0.0,257.0,138.0,1920.0,Elwood
2.0,Unit,632000.0,1.0,1.0,0.0,54.0,1970.0,Elwood
1.0,Unit,485000.0,1.0,1.0,0.0,43.0,1970.0,Elwood
2.0,Unit,575000.0,1.0,0.0,483.0,57.0,1950.0,Elwood
2.0,Unit,590000.0,1.0,1.0,0.0,77.0,1970.0,Elwood
3.0,House,1238000.0,2.0,1.0,116.0,119.0,1996.0,Elwood
2.0,Unit,510000.0,1.0,1.0,0.0,62.0,1950.0,Elwood
4.0,House,1875000.0,2.0,0.0,223.0,173.0,1910.0,Elwood
3.0,Unit,780000.0,1.0,1.0,0.0,100.0,1960.0,Elwood
3.0,House,878500.0,2.0,1.0,75.0,122.0,2002.0,Elwood
2.0,Unit,560000.0,1.0,0.0,0.0,70.0,1930.0,Elwood
2.0,Unit,765000.0,1.0,0.0,0.0,88.0,1940.0,Elwood
2.0,Unit,670000.0,2.0,1.0,0.0,84.0,1970.0,Elwood
3.0,House,1625000.0,2.0,1.0,246.0,133.0,1950.0,Elwood
2.0,Unit,1122000.0,2.0,1.0,0.0,104.0,1923.0,Elwood
2.0,Unit,655000.0,1.0,1.0,0.0,70.0,1965.0,Elwood
2.0,Unit,684000.0,1.0,0.0,0.0,98.0,1930.0,Elwood
2.0,Unit,500000.0,1.0,1.0,0.0,63.0,1970.0,Elwood
2.0,Unit,680000.0,1.0,1.0,0.0,67.0,1930.0,Elwood
2.0,Unit,600000.0,1.0,1.0,0.0,75.0,1960.0,Elwood
1.0,Unit,370000.0,1.0,1.0,0.0,51.0,1960.0,Elwood
1.0,Unit,390000.0,1.0,1.0,644.0,47.0,1960.0,Elwood
2.0,Unit,630000.0,1.0,1.0,0.0,70.0,1935.0,Elwood
2.0,Unit,640000.0,1.0,0.0,0.0,80.0,1940.0,Elwood
2.0,Unit,932000.0,2.0,1.0,799.0,110.0,2012.0,Elwood
2.0,Unit,645000.0,1.0,1.0,0.0,75.0,1975.0,Elwood
1.0,Unit,347000.0,1.0,1.0,0.0,37.0,1970.0,Elwood
2.0,Unit,875000.0,1.0,1.0,0.0,83.0,1930.0,Elwood
2.0,Unit,582500.0,1.0,1.0,0.0,65.0,1970.0,Elwood
2.0,Unit,570000.0,1.0,1.0,0.0,50.0,1940.0,Elwood
4.0,House,1875000.0,3.0,0.0,235.0,211.0,2005.0,Elwood
1.0,Unit,340000.0,1.0,1.0,0.0,42.0,1970.0,Elwood
4.0,House,2200000.0,3.0,2.0,348.0,218.0,1900.0,Elwood
2.0,Unit,687500.0,1.0,1.0,0.0,69.0,1930.0,Elwood
2.0,Unit,730000.0,1.0,1.0,0.0,85.0,1940.0,Elwood
2.0,Unit,526000.0,1.0,0.0,0.0,47.0,1930.0,Elwood
3.0,Townhouse,920000.0,2.0,2.0,758.0,18.0,2010.0,Elwood
3.0,House,1830000.0,2.0,2.0,374.0,162.0,1925.0,Elwood
3.0,House,1425000.0,2.0,2.0,684.0,147.0,1950.0,Essendon
2.0,Unit,660000.0,1.0,1.0,263.0,113.0,1980.0,Essendon
2.0,Unit,550000.0,1.0,1.0,0.0,83.0,1980.0,Essendon
3.0,House,1295000.0,1.0,3.0,688.0,105.0,1930.0,Essendon
2.0,Townhouse,595000.0,1.0,2.0,752.0,89.0,1990.0,Essendon
3.0,House,911000.0,2.0,2.0,225.0,98.0,2008.0,Essendon
4.0,House,900000.0,2.0,1.0,288.0,210.0,1980.0,Essendon
2.0,Unit,645000.0,1.0,1.0,0.0,76.0,1980.0,Essendon
2.0,Unit,702500.0,1.0,1.0,168.0,77.0,2008.0,Essendon
3.0,House,960000.0,1.0,2.0,549.0,106.0,1950.0,Essendon
4.0,House,1670000.0,2.0,1.0,291.0,183.0,1920.0,Essendon
3.0,House,1100000.0,2.0,1.0,789.0,257.0,1890.0,Essendon
4.0,House,1800000.0,2.0,2.0,648.0,215.0,1910.0,Essendon
4.0,Townhouse,1250000.0,3.0,2.0,374.0,267.0,2015.0,Essendon
2.0,House,1130000.0,1.0,1.0,646.0,100.0,1950.0,Essendon
2.0,Unit,370000.0,1.0,3.0,0.0,55.0,1975.0,Essendon
3.0,House,1467000.0,2.0,2.0,188.0,171.0,1900.0,Essendon
4.0,House,1160000.0,3.0,2.0,256.0,217.0,2015.0,Essendon
3.0,House,1226000.0,1.0,3.0,533.0,125.0,1955.0,Essendon
4.0,House,1402000.0,2.0,1.0,554.0,193.0,1940.0,Essendon
3.0,House,855000.0,1.0,2.0,396.0,116.0,1950.0,Essendon
4.0,House,1275000.0,2.0,2.0,503.0,160.0,2008.0,Essendon
4.0,House,1590000.0,3.0,1.0,475.0,272.0,2007.0,Essendon
2.0,Unit,606000.0,1.0,2.0,0.0,93.0,1972.0,Essendon
3.0,House,1385000.0,2.0,1.0,619.0,137.0,1930.0,Essendon
3.0,Townhouse,650000.0,2.0,1.0,160.0,129.0,1985.0,Essendon
2.0,Unit,460000.0,1.0,1.0,0.0,72.0,1960.0,Essendon
3.0,Townhouse,1000000.0,2.0,1.0,291.0,224.0,2013.0,Essendon
2.0,Unit,520000.0,1.0,2.0,0.0,73.0,1975.0,Essendon
3.0,Townhouse,720000.0,1.0,2.0,190.0,142.0,1999.0,Essendon
4.0,House,1635000.0,1.0,2.0,638.0,227.0,1900.0,Essendon
2.0,Unit,485000.0,1.0,1.0,0.0,73.0,2010.0,Essendon
1.0,Unit,280000.0,1.0,1.0,0.0,49.0,1960.0,Essendon
4.0,House,1467000.0,2.0,1.0,683.0,145.0,1920.0,Essendon
2.0,House,890000.0,1.0,1.0,649.0,108.0,1950.0,Essendon
2.0,House,870000.0,1.0,2.0,319.0,120.0,1920.0,Essendon
3.0,House,1134000.0,1.0,1.0,551.0,114.0,1950.0,Essendon
1.0,Unit,320500.0,1.0,1.0,0.0,52.0,1970.0,Essendon
2.0,House,1065000.0,1.0,2.0,477.0,143.0,1960.0,Essendon
4.0,House,1610000.0,2.0,2.0,601.0,250.0,2010.0,Essendon
2.0,House,930000.0,1.0,2.0,225.0,107.0,1990.0,Essendon
2.0,Unit,395000.0,1.0,1.0,0.0,68.0,1975.0,Essendon
3.0,House,1470000.0,1.0,1.0,687.0,120.0,2016.0,Essendon
3.0,Townhouse,750000.0,1.0,1.0,253.0,145.0,1997.0,Essendon
2.0,Unit,390000.0,1.0,1.0,0.0,66.0,1970.0,Essendon
4.0,Unit,1170000.0,2.0,2.0,0.0,180.0,2013.0,Essendon
4.0,House,1600000.0,3.0,1.0,519.0,218.0,1930.0,Essendon
4.0,House,1535000.0,1.0,2.0,638.0,227.0,1900.0,Essendon
2.0,Unit,435000.0,1.0,1.0,0.0,66.0,1970.0,Essendon
3.0,House,1460000.0,2.0,1.0,605.0,138.0,1920.0,Essendon
2.0,Unit,736000.0,1.0,1.0,0.0,106.0,1940.0,Essendon
2.0,Unit,450000.0,1.0,1.0,0.0,65.0,1970.0,Essendon
2.0,Unit,740000.0,1.0,1.0,250.0,104.0,1988.0,Essendon
2.0,Unit,691000.0,1.0,1.0,201.0,80.0,1995.0,Essendon
3.0,House,1625000.0,2.0,1.0,858.0,165.0,1938.0,Essendon
3.0,House,1150000.0,1.0,0.0,300.0,145.0,1900.0,Essendon
2.0,Unit,360000.0,1.0,1.0,0.0,68.0,1970.0,Essendon
2.0,Unit,645000.0,1.0,1.0,170.0,88.0,1994.0,Essendon
1.0,Unit,250000.0,1.0,1.0,0.0,125.0,1970.0,Essendon
3.0,Unit,872000.0,1.0,1.0,862.0,135.0,1970.0,Essendon
2.0,Unit,630000.0,1.0,1.0,0.0,83.0,1975.0,Essendon
2.0,Unit,440000.0,1.0,1.0,1011.0,77.0,1970.0,Essendon
3.0,House,1500000.0,2.0,3.0,440.0,190.0,1930.0,Essendon
3.0,House,1290000.0,1.0,1.0,618.0,132.0,1960.0,Essendon
4.0,House,1270000.0,2.0,2.0,411.0,266.0,1996.0,Essendon
3.0,House,1445000.0,2.0,1.0,400.0,168.0,1910.0,Essendon
4.0,House,1113000.0,1.0,2.0,533.0,127.0,1950.0,Essendon
2.0,Unit,370000.0,1.0,1.0,0.0,59.0,1960.0,Essendon
2.0,Unit,396000.0,1.0,1.0,0.0,56.0,1975.0,Essendon North
2.0,Unit,450000.0,1.0,1.0,88.0,59.0,1960.0,Essendon North
5.0,House,1360000.0,3.0,2.0,463.0,196.0,1930.0,Essendon North
2.0,Unit,340000.0,1.0,1.0,0.0,65.0,1960.0,Essendon North
3.0,Unit,765000.0,2.0,1.0,0.0,134.0,2002.0,Essendon North
3.0,Unit,712000.0,2.0,2.0,189.0,104.0,2009.0,Essendon North
3.0,House,1250000.0,2.0,0.0,327.0,144.0,1910.0,Fairfield
3.0,House,1350000.0,1.0,2.0,309.0,110.0,2000.0,Fairfield
2.0,House,1220000.0,1.0,2.0,537.0,92.0,1950.0,Fairfield
4.0,House,1160000.0,2.0,1.0,381.0,145.0,1890.0,Fairfield
2.0,Unit,505000.0,1.0,1.0,0.0,70.0,1970.0,Fairfield
2.0,Unit,602000.0,1.0,1.0,0.0,77.0,2013.0,Fairfield
3.0,Townhouse,846000.0,1.0,1.0,185.0,107.0,1990.0,Fairfield
2.0,Unit,400000.0,1.0,1.0,0.0,68.0,1970.0,Fairfield
2.0,Unit,445000.0,1.0,1.0,0.0,56.0,1970.0,Fairfield
4.0,House,1730000.0,2.0,2.0,490.0,226.0,2007.0,Fairfield
2.0,Townhouse,805000.0,1.0,1.0,140.0,2.0,2008.0,Fairfield
3.0,House,1055000.0,1.0,2.0,382.0,140.0,1950.0,Fairfield
2.0,Unit,548000.0,1.0,1.0,0.0,68.0,2014.0,Fairfield
3.0,House,1500000.0,1.0,1.0,0.0,126.0,1910.0,Fairfield
2.0,Unit,600000.0,1.0,2.0,0.0,75.0,1970.0,Fairfield
2.0,Unit,545000.0,1.0,1.0,0.0,77.0,2002.0,Fairfield
3.0,House,1375000.0,1.0,1.0,496.0,122.0,1910.0,Fairfield
3.0,House,1252000.0,2.0,2.0,0.0,137.0,2004.0,Fitzroy
2.0,Unit,810000.0,1.0,2.0,0.0,71.0,1965.0,Fitzroy
1.0,House,947500.0,1.0,0.0,87.0,66.0,1980.0,Fitzroy
2.0,House,1460000.0,1.0,0.0,0.0,105.0,1890.0,Fitzroy
2.0,Townhouse,880000.0,2.0,2.0,0.0,105.0,2000.0,Fitzroy
3.0,House,1250000.0,1.0,1.0,113.0,105.0,1890.0,Fitzroy
4.0,House,1950000.0,1.0,0.0,177.0,152.0,1890.0,Fitzroy
1.0,Unit,465000.0,1.0,1.0,0.0,52.0,2011.0,Fitzroy
4.0,House,1620000.0,2.0,1.0,132.0,165.0,1880.0,Fitzroy
2.0,House,1122000.0,1.0,0.0,106.0,101.0,1890.0,Fitzroy
2.0,House,1300000.0,1.0,1.0,157.0,110.0,1900.0,Fitzroy
1.0,Unit,420000.0,1.0,1.0,782.0,42.0,1975.0,Fitzroy
2.0,Unit,715000.0,1.0,1.0,0.0,74.0,1900.0,Fitzroy
2.0,House,800000.0,2.0,1.0,64.0,138.0,1995.0,Fitzroy
2.0,Townhouse,710000.0,1.0,1.0,0.0,90.0,2002.0,Fitzroy
2.0,Unit,630000.0,1.0,1.0,0.0,70.0,2007.0,Fitzroy
2.0,House,860000.0,1.0,0.0,104.0,70.0,1880.0,Fitzroy North
2.0,House,870000.0,1.0,0.0,107.0,64.0,1910.0,Fitzroy North
4.0,House,1450000.0,2.0,1.0,266.0,175.0,1950.0,Fitzroy North
1.0,Unit,358500.0,1.0,1.0,0.0,40.0,1975.0,Fitzroy North
2.0,House,770000.0,2.0,1.0,134.0,151.0,1905.0,Fitzroy North
2.0,House,1008000.0,1.0,1.0,150.0,77.0,1890.0,Fitzroy North
3.0,Townhouse,1015000.0,2.0,1.0,112.0,145.0,2000.0,Fitzroy North
3.0,House,1371000.0,1.0,1.0,197.0,128.0,1900.0,Fitzroy North
3.0,House,1286000.0,1.0,0.0,275.0,116.0,1915.0,Fitzroy North
3.0,Townhouse,1600000.0,3.0,1.0,188.0,129.0,2000.0,Fitzroy North
4.0,House,1950000.0,2.0,2.0,233.0,216.0,1890.0,Fitzroy North
4.0,House,1785000.0,2.0,1.0,188.0,165.0,1900.0,Fitzroy North
2.0,House,1210000.0,1.0,1.0,223.0,118.0,1885.0,Fitzroy North
3.0,House,1275000.0,2.0,1.0,104.0,110.0,1890.0,Fitzroy North
2.0,House,1290000.0,1.0,0.0,136.0,92.0,1890.0,Fitzroy North
2.0,Townhouse,750000.0,2.0,2.0,0.0,95.0,2002.0,Fitzroy North
2.0,Unit,675000.0,1.0,2.0,0.0,92.0,2010.0,Fitzroy North
4.0,Townhouse,1700000.0,3.0,2.0,127.0,209.0,2008.0,Fitzroy North
3.0,Townhouse,1080000.0,2.0,1.0,77.0,133.0,2016.0,Fitzroy North
2.0,House,1222500.0,1.0,2.0,487.0,105.0,1940.0,Fitzroy North
2.0,House,937500.0,1.0,0.0,100.0,72.0,1890.0,Fitzroy North
3.0,House,1300000.0,1.0,1.0,203.0,110.0,1890.0,Fitzroy North
3.0,House,1300000.0,2.0,0.0,127.0,135.0,1890.0,Fitzroy North
3.0,House,1581000.0,1.0,0.0,193.0,132.0,1910.0,Fitzroy North
2.0,Unit,602000.0,1.0,1.0,0.0,48.0,1980.0,Fitzroy North
2.0,House,650000.0,1.0,1.0,0.0,75.0,1980.0,Fitzroy North
3.0,House,1450000.0,2.0,1.0,118.0,103.0,1905.0,Fitzroy North
2.0,Unit,365000.0,1.0,1.0,0.0,60.0,1970.0,Flemington
2.0,Unit,425000.0,1.0,1.0,0.0,63.0,1970.0,Flemington
2.0,Unit,391000.0,1.0,1.0,0.0,59.0,1970.0,Flemington
3.0,House,1130000.0,1.0,0.0,294.0,140.0,1900.0,Flemington
3.0,House,1110000.0,1.0,1.0,272.0,131.0,1885.0,Flemington
2.0,House,918000.0,1.0,0.0,136.0,78.0,1900.0,Flemington
2.0,House,730000.0,1.0,1.0,140.0,98.0,1890.0,Flemington
2.0,House,855000.0,1.0,0.0,225.0,85.0,1930.0,Flemington
3.0,House,1012000.0,1.0,1.0,212.0,102.0,1930.0,Flemington
2.0,Unit,395000.0,1.0,1.0,0.0,60.0,1970.0,Flemington
2.0,Unit,556000.0,2.0,1.0,0.0,79.0,2009.0,Flemington
1.0,Unit,345000.0,1.0,1.0,0.0,46.0,1970.0,Flemington
3.0,House,1100000.0,2.0,0.0,179.0,150.0,1900.0,Flemington
1.0,Unit,395000.0,1.0,1.0,818.0,50.0,1880.0,Flemington
3.0,House,1115000.0,1.0,1.0,244.0,84.0,1940.0,Flemington
2.0,Unit,420500.0,1.0,1.0,0.0,52.0,1970.0,Flemington
4.0,House,1225000.0,2.0,1.0,319.0,130.0,1915.0,Footscray
3.0,House,1003000.0,1.0,1.0,292.0,98.0,1900.0,Footscray
3.0,House,840000.0,1.0,0.0,164.0,93.0,1900.0,Footscray
3.0,House,1362000.0,2.0,0.0,497.0,156.0,1890.0,Footscray
4.0,House,977000.0,2.0,1.0,154.0,161.0,2007.0,Footscray
1.0,Unit,216000.0,1.0,1.0,0.0,50.0,1970.0,Footscray
3.0,House,876000.0,2.0,2.0,204.0,106.0,1990.0,Footscray
1.0,Unit,227000.0,1.0,1.0,0.0,52.0,1970.0,Footscray
4.0,Townhouse,841000.0,2.0,2.0,250.0,160.0,2000.0,Footscray
2.0,Unit,305000.0,1.0,1.0,47.0,35.0,2013.0,Footscray
2.0,Townhouse,480000.0,1.0,1.0,556.0,75.0,2010.0,Footscray
3.0,House,910000.0,1.0,1.0,361.0,118.0,1940.0,Footscray
1.0,Unit,291000.0,1.0,1.0,665.0,46.0,1970.0,Footscray
2.0,House,752000.0,1.0,0.0,215.0,98.0,1910.0,Footscray
3.0,House,1155000.0,1.0,3.0,585.0,120.0,1950.0,Footscray
3.0,House,853000.0,1.0,1.0,0.0,141.0,2010.0,Footscray
3.0,Unit,480000.0,1.0,1.0,0.0,90.0,1985.0,Footscray
4.0,House,775000.0,1.0,2.0,277.0,87.0,1890.0,Footscray
2.0,Unit,281000.0,1.0,1.0,0.0,65.0,1980.0,Footscray
4.0,House,1300000.0,2.0,3.0,0.0,190.0,1950.0,Footscray
3.0,Townhouse,714000.0,2.0,2.0,164.0,3.0,2008.0,Footscray
2.0,House,950000.0,1.0,2.0,657.0,92.0,1940.0,Footscray
3.0,House,760000.0,1.0,1.0,265.0,115.0,1910.0,Footscray
2.0,Unit,420000.0,1.0,1.0,0.0,75.0,2010.0,Footscray
3.0,House,932000.0,1.0,1.0,451.0,130.0,1910.0,Footscray
3.0,House,780000.0,1.0,2.0,323.0,129.0,1900.0,Footscray
2.0,Unit,295000.0,1.0,1.0,0.0,69.0,1960.0,Footscray
2.0,Unit,433000.0,1.0,1.0,0.0,66.0,2012.0,Footscray
2.0,Townhouse,410000.0,2.0,1.0,65.0,80.0,2014.0,Footscray
2.0,House,1170000.0,1.0,1.0,184.0,103.0,1900.0,Footscray
1.0,Unit,375000.0,1.0,1.0,0.0,50.0,1920.0,Footscray
3.0,House,747000.0,1.0,1.0,246.0,120.0,1940.0,Footscray
3.0,House,775000.0,1.0,1.0,242.0,99.0,1920.0,Footscray
2.0,Unit,571000.0,2.0,1.0,0.0,78.0,2013.0,Footscray
1.0,Unit,305000.0,1.0,1.0,59.0,70.0,1965.0,Footscray
3.0,House,860500.0,2.0,2.0,322.0,228.0,1980.0,Footscray
2.0,Unit,370000.0,1.0,1.0,0.0,75.0,2007.0,Footscray
2.0,House,711000.0,1.0,2.0,253.0,90.0,1910.0,Footscray
2.0,House,690500.0,1.0,1.0,212.0,98.0,1900.0,Footscray
2.0,House,747000.0,1.0,1.0,320.0,94.0,1900.0,Footscray
2.0,House,858000.0,1.0,1.0,313.0,93.0,1915.0,Footscray
4.0,Townhouse,699000.0,2.0,2.0,0.0,126.0,2015.0,Footscray
2.0,House,835000.0,1.0,1.0,222.0,109.0,1920.0,Footscray
2.0,House,661000.0,1.0,1.0,132.0,83.0,1970.0,Footscray
2.0,House,757500.0,1.0,0.0,258.0,108.0,1900.0,Footscray
3.0,Townhouse,699000.0,1.0,1.0,125.0,113.0,2000.0,Footscray
3.0,House,850000.0,1.0,0.0,190.0,99.0,1930.0,Footscray
2.0,Unit,315000.0,1.0,1.0,882.0,74.0,1970.0,Footscray
3.0,House,740000.0,1.0,1.0,211.0,94.0,1910.0,Footscray
3.0,House,980000.0,2.0,2.0,196.0,154.0,2006.0,Footscray
2.0,Unit,316000.0,1.0,1.0,0.0,55.0,1960.0,Footscray
2.0,House,760000.0,1.0,0.0,130.0,70.0,1920.0,Footscray
3.0,Townhouse,735000.0,2.0,2.0,112.0,168.0,2010.0,Footscray
3.0,House,767500.0,2.0,0.0,458.0,98.0,1930.0,Footscray
2.0,Unit,395000.0,2.0,1.0,0.0,79.0,2009.0,Footscray
4.0,House,815000.0,2.0,1.0,369.0,151.0,1910.0,Footscray
3.0,Townhouse,757000.0,2.0,2.0,102.0,102.0,2011.0,Footscray
4.0,House,1450000.0,1.0,1.0,799.0,160.0,1910.0,Footscray
2.0,House,745000.0,1.0,1.0,355.0,74.0,1890.0,Footscray
2.0,House,716000.0,1.0,2.0,274.0,275.0,2000.0,Footscray
3.0,House,1735000.0,2.0,3.0,680.0,170.0,1935.0,Glen Iris
4.0,House,1800000.0,2.0,2.0,868.0,217.0,1930.0,Glen Iris
4.0,House,1998000.0,2.0,1.0,739.0,183.0,2002.0,Glen Iris
2.0,Unit,671000.0,1.0,1.0,0.0,85.0,1960.0,Glen Iris
3.0,House,1425000.0,2.0,2.0,217.0,163.0,2006.0,Glen Iris
3.0,House,1530000.0,1.0,1.0,753.0,118.0,1940.0,Glen Iris
3.0,House,1360000.0,2.0,1.0,704.0,134.0,1940.0,Glen Iris
2.0,Unit,550000.0,1.0,1.0,0.0,63.0,1968.0,Glen Iris
3.0,House,1600000.0,2.0,1.0,704.0,134.0,1940.0,Glen Iris
3.0,House,2115000.0,2.0,2.0,745.0,157.0,1920.0,Glen Iris
3.0,House,1700000.0,2.0,2.0,625.0,188.0,1951.0,Glen Iris
4.0,House,2077000.0,2.0,3.0,553.0,143.0,1910.0,Glen Iris
2.0,Unit,411000.0,1.0,1.0,0.0,65.0,1970.0,Glen Iris
4.0,House,2010000.0,2.0,2.0,659.0,212.0,1930.0,Glen Iris
1.0,Unit,452000.0,1.0,1.0,63.0,52.0,1980.0,Glen Iris
3.0,House,1820000.0,1.0,3.0,650.0,136.0,1930.0,Glen Iris
1.0,Unit,291000.0,1.0,1.0,1097.0,38.0,1982.0,Glen Iris
3.0,House,1456000.0,1.0,2.0,504.0,142.0,1920.0,Glen Iris
1.0,Townhouse,345000.0,1.0,1.0,745.0,44.0,1970.0,Glen Iris
5.0,House,2000000.0,3.0,1.0,696.0,248.0,1920.0,Glen Iris
2.0,Townhouse,585000.0,1.0,1.0,84.0,84.0,1960.0,Glen Iris
4.0,House,1700000.0,3.0,1.0,650.0,266.0,1946.0,Glen Iris
3.0,House,1375000.0,2.0,2.0,328.0,176.0,1990.0,Glen Iris
2.0,House,920000.0,1.0,2.0,334.0,115.0,1930.0,Glen Iris
2.0,Unit,382000.0,1.0,1.0,1069.0,33.0,1960.0,Glen Iris
2.0,House,1280000.0,1.0,1.0,412.0,123.0,1950.0,Glen Iris
4.0,House,1825000.0,3.0,2.0,366.0,26.0,1999.0,Glen Iris
2.0,House,1600000.0,2.0,2.0,718.0,184.0,1950.0,Glen Iris
4.0,House,1950000.0,2.0,2.0,775.0,155.0,1960.0,Glen Iris
3.0,House,2200000.0,1.0,2.0,700.0,142.0,1930.0,Glen Iris
3.0,House,1751000.0,1.0,3.0,609.0,140.0,1930.0,Glen Iris
4.0,House,1857000.0,2.0,3.0,548.0,205.0,1930.0,Glen Iris
2.0,Unit,720000.0,1.0,2.0,0.0,74.0,1940.0,Glen Iris
3.0,House,1500000.0,1.0,3.0,401.0,107.0,1935.0,Glen Iris
3.0,House,1665000.0,1.0,2.0,685.0,143.0,1941.0,Glen Iris
2.0,Unit,600000.0,1.0,1.0,0.0,80.0,1960.0,Glen Iris
4.0,House,2100000.0,2.0,2.0,645.0,216.0,1930.0,Glen Iris
3.0,House,1931000.0,2.0,2.0,648.0,193.0,1975.0,Glen Iris
2.0,House,1250000.0,1.0,2.0,438.0,107.0,1910.0,Glen Iris
3.0,House,610000.0,1.0,2.0,696.0,118.0,1960.0,Glenroy
3.0,House,610000.0,1.0,3.0,640.0,144.0,1960.0,Glenroy
3.0,House,806500.0,1.0,2.0,766.0,127.0,1965.0,Glenroy
4.0,House,550000.0,2.0,1.0,683.0,138.0,2017.0,Glenroy
3.0,House,980000.0,2.0,3.0,1029.0,136.0,1950.0,Glenroy
2.0,Unit,430000.0,1.0,1.0,164.0,100.0,2010.0,Glenroy
2.0,House,540000.0,1.0,1.0,164.0,114.0,2010.0,Glenroy
3.0,House,460000.0,2.0,2.0,224.0,3.0,1950.0,Glenroy
3.0,Townhouse,545000.0,2.0,1.0,136.0,130.0,2014.0,Glenroy
2.0,House,730000.0,1.0,1.0,705.0,115.0,1950.0,Glenroy
3.0,House,711500.0,1.0,3.0,667.0,81.0,1950.0,Glenroy
2.0,Unit,250000.0,1.0,1.0,0.0,61.0,1970.0,Glenroy
3.0,Townhouse,460000.0,1.0,1.0,325.0,106.0,1970.0,Glenroy
3.0,House,793000.0,1.0,2.0,780.0,120.0,1960.0,Glenroy
2.0,Unit,340000.0,1.0,1.0,0.0,74.0,1970.0,Glenroy
3.0,House,447500.0,1.0,1.0,320.0,130.0,2000.0,Glenroy
3.0,House,588000.0,1.0,1.0,616.0,125.0,1960.0,Glenroy
3.0,House,420000.0,1.0,2.0,0.0,96.0,1960.0,Glenroy
2.0,Unit,410000.0,1.0,2.0,200.0,81.0,2000.0,Glenroy
3.0,House,525000.0,1.0,1.0,665.0,85.0,1950.0,Glenroy
4.0,Townhouse,608000.0,2.0,1.0,252.0,150.0,2014.0,Glenroy
4.0,Townhouse,607000.0,3.0,2.0,0.0,131.0,2014.0,Glenroy
3.0,House,765500.0,2.0,2.0,780.0,180.0,1970.0,Glenroy
3.0,Unit,470000.0,1.0,2.0,187.0,99.0,2014.0,Glenroy
3.0,House,580000.0,1.0,2.0,650.0,142.0,1960.0,Glenroy
2.0,Unit,620250.0,1.0,2.0,253.0,91.0,2012.0,Glenroy
3.0,House,710000.0,1.0,1.0,796.0,104.0,1960.0,Glenroy
4.0,House,630000.0,1.0,2.0,630.0,130.0,1960.0,Glenroy
3.0,Townhouse,550000.0,2.0,2.0,212.0,129.0,2010.0,Glenroy
4.0,House,600000.0,1.0,2.0,586.0,159.0,1968.0,Glenroy
4.0,House,1217500.0,3.0,2.0,693.0,192.0,2014.0,Glenroy
3.0,House,600000.0,1.0,2.0,599.0,150.0,1960.0,Glenroy
3.0,House,570000.0,2.0,2.0,585.0,146.0,1975.0,Glenroy
2.0,Unit,465000.0,1.0,1.0,176.0,89.0,2012.0,Glenroy
2.0,House,741250.0,1.0,1.0,668.0,88.0,1955.0,Glenroy
4.0,House,630000.0,2.0,2.0,602.0,180.0,1950.0,Glenroy
3.0,House,670000.0,1.0,3.0,705.0,135.0,1950.0,Glenroy
2.0,House,417000.0,1.0,1.0,172.0,77.0,2013.0,Glenroy
3.0,Townhouse,600000.0,1.0,2.0,258.0,143.0,2001.0,Glenroy
3.0,Townhouse,440000.0,2.0,1.0,215.0,121.0,2010.0,Glenroy
3.0,House,660000.0,1.0,2.0,657.0,116.0,1950.0,Glenroy
2.0,House,270000.0,1.0,1.0,155.0,155.0,2000.0,Glenroy
4.0,House,638000.0,2.0,1.0,624.0,258.0,2005.0,Glenroy
3.0,House,631000.0,2.0,2.0,608.0,138.0,2001.0,Gowanbrae
3.0,Townhouse,532000.0,2.0,1.0,149.0,19.0,2005.0,Gowanbrae
3.0,House,504000.0,2.0,1.0,215.0,139.0,2004.0,Gowanbrae
3.0,Townhouse,468000.0,2.0,2.0,178.0,138.0,2000.0,Gowanbrae
4.0,House,802500.0,2.0,2.0,0.0,264.0,2005.0,Gowanbrae
4.0,House,709000.0,2.0,2.0,453.0,213.0,2007.0,Gowanbrae
3.0,House,485000.0,2.0,1.0,175.0,134.0,2004.0,Gowanbrae
3.0,House,540000.0,2.0,1.0,367.0,141.0,2008.0,Gowanbrae
3.0,House,390000.0,2.0,1.0,158.0,136.0,2005.0,Gowanbrae
4.0,House,800000.0,2.0,2.0,719.0,251.0,2000.0,Gowanbrae
4.0,House,740000.0,2.0,2.0,453.0,213.0,2007.0,Gowanbrae
3.0,House,605000.0,1.0,2.0,597.0,116.0,1960.0,Hadfield
3.0,House,685500.0,1.0,2.0,724.0,103.0,1970.0,Hadfield
2.0,House,610000.0,1.0,1.0,394.0,98.0,1950.0,Hadfield
3.0,House,630000.0,1.0,1.0,604.0,112.0,1970.0,Hadfield
3.0,House,810000.0,2.0,2.0,592.0,129.0,1950.0,Hadfield
2.0,Unit,487000.0,1.0,2.0,198.0,96.0,2010.0,Hadfield
4.0,House,700000.0,2.0,2.0,700.0,168.0,1950.0,Hadfield
4.0,House,600500.0,2.0,1.0,462.0,161.0,1970.0,Hadfield
3.0,House,730000.0,1.0,2.0,570.0,134.0,1970.0,Hadfield
3.0,House,800000.0,2.0,2.0,565.0,116.0,1960.0,Hadfield
3.0,Townhouse,750000.0,2.0,2.0,301.0,251.0,2011.0,Hadfield
3.0,House,740000.0,1.0,1.0,568.0,115.0,1960.0,Hadfield
3.0,House,646000.0,1.0,2.0,574.0,106.0,1970.0,Hadfield
3.0,House,545000.0,2.0,3.0,230.0,113.0,2000.0,Hadfield
